title,time,init,link,paraContainKeyword
"Nhận định chứng khoán tuần 16-20/4: ""Tiềm ẩn khả năng của các bẫy tăng giá""",15/04/2018 12:28,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường tuần 16-20/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-tuan-16-20-4-tiem-an-kha-nang-cua-cac-bay-tang-gia-20180414135414103.htm,"Sự trồi sụt của các cổ phiếu vốn hóa lớn đang gây nhiễu mạnh và rủi ro vì thế cũng cao hơn bởi thị trường tiềm ẩn khả năng của các bẫy tăng giá. Dựa trên các tín hiệu kỹ thuật, chúng tôi khuyến nghị nhà đầu tư vẫn nên thận trọng và hạn chế giải ngân trong giai đoạn này. Nhóm nhà đầu tư có mức độ chịu rủi ro thấp có thể tranh thủ các nhịp hồi phục kỹ thuật xuất hiện trong phiên để giảm dần tỷ trọng cổ phiếu trong danh mục""."
"IPO thành công, người sáng lập Spotify ""bỏ túi"" gần 6 tỷ USD",04/04/2018 17:45,"Spotify hiện là dịch vụ âm nhạc trực tuyến lớn nhất thế giới, có mặt tại 61 quốc gia với 159 triệu người dùng hàng tháng và 71 triệu tài khoản trả phí ...",http://vneconomy.vn/ipo-thanh-cong-nguoi-sang-lap-spotify-bo-tui-gan-6-ty-usd-20180404102118321.htm,"Được chờ đợi trong nhiều năm, vụ IPO (niêm yết cổ phiếu lần  đầu) của Spotify nhận được sự quan tâm lớn của các nhà đầu tư và truyền thông. Không  giống các vụ IPO truyền thống, Spotify không huy động thêm vốn đầu tư mới mà niêm yết  cổ phần hiện tại lên sàn, không dựa vào đơn vị bảo lãnh để thu hút đầu tư.  Công ty này cho biết chọn cách này để tránh mất hàng chục triệu USD phí bảo  lãnh."
“Cứu sống một doanh nghiệp có khi còn tốt hơn tạo ra một doanh nghiệp mới”,05/04/2018 16:36,"Khi tái cấu trúc một doanh nghiệp ""xác sống"", cần cơ cấu cả về tài chính và con người mới có thể thành công...",http://vneconomy.vn/cuu-song-mot-doanh-nghiep-co-khi-con-tot-hon-tao-ra-mot-doanh-nghiep-moi-20180405162757469.htm,"Thực ra, SAM là công ty đã niêm yết  trên sàn từ lâu. Tuy nhiên, có thể nói, so với những doanh nghiệp cùng xuất  phát điểm thì SAM là đơn vị đi tương đối chậm và có sự trì trệ. Trong nhiều  năm, cổ tức cho cổ đông không có, giá cổ phiếu không bằng mệnh giá, làm ăn đì  đẹt."
9 nguyên tắc làm giàu của tỷ phú Warren Buffett,10/04/2018 21:53,Không bao giờ vay mượn đề đầu tư và biết khi nào nên từ bỏ là những nguyên tắc của huyền thoại đầu tư Warren Buffett...,http://vneconomy.vn/9-nguyen-tac-lam-giau-cua-ty-phu-warren-buffett-20180409201637791.htm,"Lời  khuyên của Buffett là bạn không cần phải kiếm lại tiền theo cách đã mất nó. Nếu  như nhận ra phương pháp đầu tư ban đầu với một cổ phiếu thất bại, thì đã  đến lúc bán hết và từ bỏ nó. Sau đó, hay tìm kiếm các cơ hội đầu tư mới. Tại  Thung lũng Silicon, nhiều startup có phương châm: Thất bại thật nhanh. Có nghĩa  là nếu sớm thất bại thì bạn sẽ sớm nhận ra được nó, học hỏi được từ đó và tiếp  tục tiến lên."
Vụ vỡ đường dây tiền ảo 15.000 tỷ: Lộ dàn lãnh đạo 8X của Modern Tech,12/04/2018 14:38,Nhiều cổ đông lớn của công ty có liên quan đến các hoạt động bán hàng đa cấp trước khi gia nhập Modern Tech...,http://vneconomy.vn/vu-vo-duong-day-tien-ao-15000-ty-lo-dan-lanh-dao-8x-cua-modern-tech-20180411150025127.htm,"Dự án iFan được cho là đã khiến 32.000 người sập bẫy với số tiền lên tới 15.000 tỷ đồng theo lời các nạn nhân tố cáo. iFan yêu cầu nhà đầu tư phải mua lượng token (tương tự như cổ phiếu, nhưng ở dạng chuỗi mã kỹ thuật số), số lượng tối thiểu 1.000 USD, cam kết lãi suất lên tới 48%/tháng, tương ứng với mức lãi siêu khủng là 576%/năm. Đó là chưa kể việc lôi kéo được người mới tham gia còn được trích 8% giá trị vốn góp của người đó."
Xu thế dòng tiền: Thị trường đã đạt đỉnh?,15/04/2018 22:00,"Với đà điều chỉnh mạnh ngay sau khi VN-Index chớm vượt đỉnh cao 1200 điểm, các chuyên gia đã chuyển sang quan điểm thận trọng rất cao...",http://vneconomy.vn/xu-the-dong-tien-thi-truong-da-dat-dinh-20180415205530743.htm,"Các yếu tố bên ngoài như căng thẳng leo thang và nguy cơ chiến  sự bùng nổ, khả năng thực hiện trở lại kế hoạch giảm tỷ lệ cho vay, được đánh  giá là có tác động nhất định lên tâm lý nhà đầu tư khiến sự thận trọng tăng lên.  Tuy vậy, nguyên nhân chính vẫn được các chuyên gia nhấn mạnh hơn, là hành động  chốt lời tại các nhóm cổ phiếu dẫn dắt."
CEO hãng quảng cáo lớn nhất thế giới từ chức sau 33 năm điều hành,16/04/2018 17:35,"Nhân vật lão làng trong ngành quảng cáo Martin Sorrell đang bị điều tra liên quan tới cáo buộc ""lạm dụng tài sản của công ty""...",http://vneconomy.vn/ceo-hang-quang-cao-lon-nhat-the-gioi-tu-chuc-sau-33-nam-dieu-hanh-2018041615442132.htm,"Ông Sorrell ra đi đúng vào thời điểm khó khăn cho công ty.  Tháng trước, sau khi công bố lợi nhuận năm 2017 và triển vọng năm 2018, giá cổ  phiếu của WPP bất ngờ sụt mạnh. Trong vòng 1 năm qua, cổ phiếu này đã giảm  hơn 20%."
"Muốn ""đấu"" với Alibaba, startup Trung Quốc chuẩn bị IPO 4 tỷ USD",16/04/2018 21:11,"Meilishuo nằm trong làn sóng ngày càng đông đảo các startup công nghệ Trung Quốc tìm cách huy động vốn bằng việc phát hành cổ phiếu như Xiaomi, Meituan Dianping...",http://vneconomy.vn/muon-dau-voi-alibaba-startup-trung-quoc-chuan-bi-ipo-4-ty-usd-20180416161629539.htm,"Meilishuo nằm trong làn sóng ngày càng đông đảo  các startup công nghệ Trung Quốc tìm cách huy động vốn bằng việc phát hành cổ phiếu.  Nhà sản xuất smartphone Xiaomi cũng chuẩn bị cho thương vụ IPO được chờ đợi từ lâu trị giá 100 tỷ USD. Trong khi đó, startup giao thực phẩm và đánh giá nhà hàng Meituan  Dianping đã bắt đầu thảo luận về một vụ IPO tại Hồng Kông trị giá ít nhất 60 tỷ  USD."
"Tạo cung cầu giả cổ phiếu SGO, một nhà đầu tư bị phạt 550 triệu",15/04/2018 22:10,"Từ ngày 16/12/2015 đến 15/7/2016, ông Đức Minh Đạo đã sử dụng 15 tài khoản liên tục mua, bán thao túng cổ phiếu SGO...",http://vneconomy.vn/tao-cung-cau-gia-co-phieu-sgo-mot-nha-dau-tu-bi-phat-550-trieu-20180413181334119.htm,"Cụ thể: Từ ngày 16/12/2015 đến 15/7/2016, ông Đức Minh Đạo đã sử dụng 1 tài khoản của mình và 14 tài khoản đứng tên người khác mở tại 03 công ty chứng khoán để liên tục mua, bán, tạo cung cầu giả tạo, thao túng cổ phiếu SGO."
"Chứng khoán sáng 16/4: Trụ quá yếu, VN-Index không giữ được 1150 điểm",16/04/2018 12:28,Áp lực bán giá thấp duy trì trọn phiên sáng đẩy đa số cổ phiếu giảm và thanh khoản rất đuối. Hầu như chỉ có MSN và SAB là cố gắng nâng đỡ chỉ số...,http://vneconomy.vn/chung-khoan-sang-16-4-tru-qua-yeu-vn-index-khong-giu-duoc-1150-diem-20180416120150119.htm,"Nguyên nhân chính của tình trạng phục hồi yếu và không rõ  ràng là các blue-chips vẫn đang bị bán mạnh. SAB tăng 1,1% trước các giằng co  pháp lý về câu chuyện truy thu gần 2.500 tỷ đồng. MSN tăng 2,34%, MBB tăng  2,57%, HDB tăng 1,2% là những cổ phiếu lớn duy nhất có khả năng ảnh hưởng tốt tới  chỉ số."
"HOSE loại bỏ cổ phiếu VHG thuộc VNSmall và VNAllshare, VNX Allshare",16/04/2018 14:00,HOSE thông báo cổ phiếu VHG của Công ty Cổ phần Đầu tư Cao su Quảng Nam bị loại bỏ khỏi rổ chỉ số VNSmall và VNAllshare từ ngày 19/4/2018...,http://vneconomy.vn/hose-loai-bo-co-phieu-vhg-thuoc-vnsmall-va-vnallshare-vnx-allshare-20180416135111306.htm,"Cùng với đó, HOSE cũng  công bố loại cổ phiếu VHG khỏi rổ chỉ số VNX Allshare từ ngày 19/4/2018  do Công ty Cổ phần Đầu tư Cao su Quảng Nam bị đưa vào diện bị kiểm soát."
Hanosimex lên sàn UpCom với giá 15.800 đồng/cổ phiếu,16/04/2018 14:14,"20,5 triệu cổ phiếu của Hanosimex chính thức giao dịch trên UpCOM với mã chứng khoán HSM vào ngày 19/4 tới...",http://vneconomy.vn/hanosimex-len-san-upcom-voi-gia-15800-dong-co-phieu-2018041516451957.htm,"Theo đó, 20,5 triệu cổ phiếu của Hanosimex chính thức giao dịch trên UpCOM với mã chứng khoán HSM vào ngày 19/4 tới với giá tham chiếu trong ngày giao dịch đầu tiên 15.800 đồng/cổ phiếu. Như vậy, Hanosimex được định giá gần 324 tỷ đồng."
Chứng khoán chiều 16/4: Khởi nghĩa thất bại,16/04/2018 16:49,Thị trường bất ngờ tăng rực lên trong khoảng 50 phút đầu phiên chiều nay nhưng sau đó lại rơi mạnh xuống...,http://vneconomy.vn/chung-khoan-chieu-16-4-khoi-nghia-that-bai-20180416164716556.htm,Nguyên nhân là nhiều cổ phiếu lớn bị sụt giá mạnh lúc đóng cửa.  Đó là VNM tụt từ 192.300 đồng xuống 190.000 đồng; VCB từ 66.200 đồng còn 65.900  đồng; BID từ 40.700 đồng còn 40.000 đồng; MSN từ 104.500 đồng còn 104.300 đồng;  BVH từ 104.400 đồng còn 103.400 đồng; VPB từ 65.000 đồng còn 63.900 đồng…
Blog chứng khoán: Kéo giá không lùa được tiền vào,16/04/2018 16:54,"Thị trường bắt đầu thiếu tiền trầm trọng khi người cầm tiền chấp nhận từ chối cơ hội vì không biết đó là cơ hội thật sự, hay cạm bẫy...",http://vneconomy.vn/blog-chung-khoan-keo-gia-khong-lua-duoc-tien-vao-20180416164911478.htm,"Hiện tại yếu tố hỗ trợ gần nhất vẫn là kết quả kinh doanh  quý 1. Hiệu quả của các thông tin này có thể sẽ không mạnh như kỳ vọng. Đâu đó  có cổ phiếu đột biến, nhưng cơ bản vẫn phải là có tiền đầu cơ giá lên đủ mạnh. Nếu  các tay chơi lớn đã ôm hàng sẵn rồi thì bữa tiệc có thể kết thúc chóng vánh. Sau  bữa tiệc thường là giai đoạn rất nhạt nhẽo, người ngồi nghỉ ngơi, người cắp dép  ra về, người đùn đẩy trách nhiệm rửa bát…"
"Nhận định chứng khoán ngày 17/4: ""Phục hồi, nhưng khó bền vững""",16/04/2018 23:27,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 17/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-17-4-phuc-hoi-nhung-kho-ben-vung-20180416230214245.htm,"Các cổ phiếu thuộc nhóm thép đồng loạt giảm điểm mạnh trong phiên hôm 16/4, hầu hết phần còn lại của thị trường vẫn tiếp tục phân hóa mạnh. BSC nhận định thị trường nhiều khả năng sẽ tiếp tục bị chi phối bởi những thông tin vĩ mô nước ngoài, nhà đầu tư nên hạn chế giao dịch ngắn hạn vào thời điểm này khi mà rủi ro là khá lớn""."
Lệch pha báo cáo tài chính: Do chế tài chưa đủ sức răn đe?,16/04/2018 19:45,"Chênh lệch số liệu báo cáo tài chính trước và sau kiểm toán dù khách quan hay chủ quan cũng ảnh hưởng đến thị trường, tâm lý nhà đầu tư...",http://vneconomy.vn/lech-pha-bao-cao-tai-chinh-do-che-tai-chua-du-suc-ran-de-20180416115650744.htm,"Chia sẻ về tình trạng lệch pha giữa báo cáo tài chính doanh nghiệp, một chuyên gia trong ngành chứng khoán cho biết, chênh lệch có thể do sai sót, nhầm lẫn trong việc ghi chép và trình bày các khoản mục trên báo cáo tài chính hay có những sai phạm do cách hiểu về hạch toán theo chế độ kế toán, nhưng các sai phạm này thường nhỏ hơn. Và không thể ngoại trừ do chủ ý của lãnh đạo doanh nghiệp với ý đồ làm giá cổ phiếu trong ngắn hạn."
Chứng khoán sáng 17/4: Nhóm ngân hàng không đảo nổi xu hướng,17/04/2018 12:11,Nhiều thông tin tốt liên quan đến cổ phiếu ngân hàng đã giúp nhóm này đồng loạt tăng sớm ngay đầu phiên...,http://vneconomy.vn/chung-khoan-sang-17-4-nhom-ngan-hang-khong-dao-noi-xu-huong-20180417120432932.htm,Nhiều thông tin tốt liên quan đến cổ phiếu ngân hàng đã giúp  nhóm này đồng loạt tăng sớm ngay đầu phiên. Gần như tất cả cổ phiếu ngân hàng đều  có giá cao nhất lúc mở cửa hoặc trong nửa đầu phiên sáng. 
Chứng khoán chiều 17/4: Bắt đáy VNM,17/04/2018 17:07,Cổ phiếu gây nguy hiểm nhất cho thị trường hôm nay là VNM đã có dấu hiệu ngừng rơi về cuối phiên...,http://vneconomy.vn/chung-khoan-chieu-17-4-bat-day-vnm-20180417164700605.htm,"Đợt đảo chiều chiều nay lại thành công và VN-Index vượt được  1150 điểm lúc đóng cửa. Sức mạnh tổng hợp của nhóm cổ phiếu ngân hàng là yếu tố  then chốt, nhưng cũng có công không nhỏ của những trụ lớn khác ổn định được  giá."
Blog chứng khoán: Phục hồi kỹ thuật,17/04/2018 17:05,Với diễn biến mới thì có khả năng thị trường sẽ đi vào nhịp hồi ngắn...,http://vneconomy.vn/blog-chung-khoan-phuc-hoi-ky-thuat-20180417164854386.htm,"Tuy nhiên thị trường là vậy, luôn có các diễn biến ngoài tầm  dự kiến. Hôm nay cổ phiếu ngân hàng làm được điều tích cực là kích hoạt tâm lý  bắt đáy trên diện rộng. Hệ số tăng/giảm tích cực xác nhận diễn biến phục hồi diễn  ra phổ biến."
GPBank rao bán cổ phần Khách sạn Kim Liên với giá 305.053 đồng/cổ phiếu,17/04/2018 18:17,"GPBank sẽ bán đấu giá phần vốn góp 18,7 tỷ (1,87 triệu cổ phần theo mệnh giá), tương đương 26,89% số lượng cổ phiếu đang lưu hành tại Công ty Cổ phần Du lịch Kim Liên...",http://vneconomy.vn/gpbank-rao-ban-co-phan-khach-san-kim-lien-voi-gia-305053-dong-co-phieu-20180417174647558.htm,"Theo kết quả kinh doanh năm 2017 tự lập của công ty, doanh thu thuần đạt 142,86 tỷ đồng, lợi nhuận sau thuế đạt 7,46 tỷ, EPS đạt 1.273 đồng/cổ phiếu. Năm 2018, công ty dự kiến tổng doanh thu đạt 150,52 tỷ đồng, tăng 10,5% so với cùng kỳ năm trước; lợi nhuận trước thuế đạt 16,68 tỷ, tăng 18,9% so với cùng kỳ."
"Nhận định chứng khoán ngày 18/4: ""Hướng đến ngưỡng gần nhất 1.160""",17/04/2018 22:32,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 18/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-18-4-huong-den-nguong-gan-nhat-1160-20180417205142837.htm,"""Tâm lý e ngại trước những diễn biến vĩ mô thế giới của nhà đầu tư đã khiến thị trường không giữ được sắc xanh đầu phiên và quay đầu giảm điểm. Tuy nhiên, sự phục hồi của các cổ phiếu nhóm ngân hàng và chứng khoán đã giúp cho các chỉ số hồi phục. "
Triển vọng lợi nhuận giúp chứng khoán Mỹ tăng liền hai phiên,18/04/2018 07:20,Kỳ vọng lợi nhuận cao và những dữ liệu kinh tế khả quan đã giúp chứng khoán Mỹ tăng trong phiên ngày thứ Ba...,http://vneconomy.vn/trien-vong-loi-nhuan-giup-chung-khoan-my-tang-lien-hai-phien-20180418065332542.htm,"Theo tin từ Reuters, cổ phiếu Netflix tăng giá 9% khi đóng cửa phiên giao dịch, đạt mức cao chưa từng thấy, sau khi công ty đi đầu về cho thuê phim trực tuyến này công bố báo cáo kết quả kinh doanh quý 1/2018 cho thấy số thuê bao tăng vượt dự báo. Với mức tăng như vậy, Netflix trở thành một trong những cổ phiếu đầu tiên tạo động lực đi lên cho Phố Wall trong mùa báo cáo lợi nhuận này."
Kiểm toán Nhà nước phát hiện hàng loạt vi phạm tại Sabeco,14/03/2018 15:04,"Mang tiền đi đầu tư thua lỗ, chưa nộp ngân sách 2.400 tỷ đồng là những vi phạm tại Sabeco mà Kiểm toán Nhà nước phát hiện...",http://vneconomy.vn/kiem-toan-nha-nuoc-phat-hien-hang-loat-vi-pham-tai-sabeco-20180314135646931.htm,"Khoản đầu tư Sabeco mua trái phiếu Vinashin khiến Tổng công ty phải trích lập dự phòng hơn 20,8 tỷ đồng, bằng 100% giá trị đầu tư. Hay khoản đầu tư vào Ngân hàng Đông Á khiến cổ đông không được chuyển nhượng cổ phiếu."
Xuất thân bần hàn của loạt tỷ phú nổi tiếng,14/03/2018 10:27,Dưới đây là 10 tỷ phú đi lên từ hai bàn tay trắng được trang Business Insider tổng hợp...,http://vneconomy.vn/xuat-than-ban-han-cua-loat-ty-phu-noi-tieng-20180314091912234.htm,"Trong tiểu sử của Forbes về tỷ phú này có ghi rằng một  năm sau khi bỏ học ở Đại học thành phố New York, ông ""đã dựng lên cơ đồ từ việc chạy máy bán hàng tự động, bán quảng cáo trên báo, giúp các doanh  nghiệp nhỏ niêm yết cổ phiếu, xây dựng các căn hộ cao cấp và tổ chức các chương  trình thương mại""."
Sabeco và những món nợ cũ,20/03/2018 22:37,"Sabeco đã chính thức rũ bỏ chiếc áo ""ông lớn nhà nước"" song doanh nghiệp này vẫn còn nhiều ""món nợ cũ"" từ thời ấy đến nay chưa thể giải quyết dứt điểm. ...",http://vneconomy.vn/sabeco-va-nhung-mon-no-cu-20180319162859602.htm,"Cuối năm 2016, Sabeco quyết định bán 14,7 triệu cổ phần, giá khởi điểm 13.247 đồng/cổ phiếu tại Sabeco Pearl."
Tỷ phú Warren Buffett nhận lương thấp khó tin trong nhiều thập kỷ,21/03/2018 08:07,"Ngoài mức lương kém xa so với CEO của các công ty lớn khác, Warren Buffett không nhận bất cứ khoản thưởng nào từ đế chế đầu tư Berkshire Hathaway...",http://vneconomy.vn/ty-phu-warren-buffett-nhan-luong-thap-kho-tin-trong-nhieu-thap-ky-20180320105222218.htm,"The Marketwatch, ngoài lương, Buffett không nhận bất kỳ  khoản thưởng nào khác từ công ty. Tuy nhiên, với lượng cổ phiếu hạng  A Berkshire Hathaway đang nắm giữ, hiện ông sở hữu khối tài sản trị giá  gần 88 tỷ USD."
"Trước bê bối bảo mật, sếp Facebook đã bán hơn 1 triệu cổ phiếu",21/03/2018 17:10,"Từ ngày 8/3, CEO Facebook đã bán ra nhiều lô cổ phiếu trị với giá trung bình cao hơn khoảng 20 USD so với mức giá đóng cửa phiên 20/3...",http://vneconomy.vn/truoc-be-boi-bao-mat-sep-facebook-da-ban-hon-1-trieu-co-phieu-2018032114531649.htm,"Theo CNBC, Zuckerberg cùng một giám đốc khác đã bán ra nhiều lô cổ phiếu Facebook với giá  cao hơn khoảng 20 USD so với mức giá chốt phiên 20/3. "
"Nhận định chứng khoán tuần 2-6/4: ""Áp lực bán ra còn gây khó cho chỉ số""",01/04/2018 22:07,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường tuần 2-6/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-tuan-2-6-4-ap-luc-ban-ra-con-gay-kho-cho-chi-so-20180401133018506.htm,"""Quan sát sự vận động của thị trường trong tuần vừa qua, có thể thấy rằng tác nhân chính tạo áp lực bán lên chỉ số VN-Index là do ảnh hưởng từ cổ phiếu VNM và nhóm Ngành ngân hàng. Các nhóm ngành khác cũng đang diễn biến phân hóa rất mạnh. Vì thế, ngay cả trong những phiên tăng của thị trường thì cơ hội sinh lời vẫn rất hiếm hoi và đi kèm theo mức rủi ro cao. "
Chứng khoán sáng 2/4: Tiền vào rồi!,02/04/2018 11:59,Thanh khoản đã tăng mạnh trong sáng nay và thị trường khởi sắc đáng kể. Nếu không vì VNM vẫn đang rơi sâu thì VN-Index sẽ còn tăng mạnh nữa...,http://vneconomy.vn/chung-khoan-sang-2-4-tien-vao-roi-20180402115723395.htm,"Khối này đang mua ròng tập trung ở blue-chips với các cổ phiếu  nổi bật là HPG, VIC, HDB, GAS. Phía bán ròng hiện có VNM, SSI, HCM KBC là đáng  kể."
"Lên sàn 6/3, đo độ hấp dẫn cổ phiếu của nhà sản xuất điện lớn thứ 2 Việt Nam",05/03/2018 17:49,"Là doanh nghiệp sản xuất điện lớn thứ 2 tại Việt Nam, với kết quả kinh doanh tốt, PV Power tin rằng cổ phiếu POW sẽ thu hút nhiều nhà đầu tư...",http://vneconomy.vn/len-san-6-3-do-do-hap-dan-co-phieu-cua-nha-san-xuat-dien-lon-thu-2-viet-nam-201803051744536.htm,"Được đánh giá là một trong những đơn vị tổ chức IPO với số lượng cổ phần lớn nhất tại Sở Giao dịch Chứng khoán Hà Nội (HNX), đặc biệt tính từ năm 2017 đến thời điểm đấu giá của PV Power là ngày 31/1/2018, PV Power là doanh nghiệp có số lượng cổ phiếu chào bán lớn nhất được đấu giá tại HNX trong đó số lượng nhà đầu tư nước ngoài tham gia nhiều nhất."
Blog chứng khoán: Tận hưởng xu thế tăng,02/04/2018 16:56,Tiền quay lại thị trường với cường độ lớn hôm nay đã tạo được hiệu ứng giá mạnh mẽ phù hợp...,http://vneconomy.vn/blog-chung-khoan-tan-huong-xu-the-tang-20180402164939326.htm,"Thanh khoản phục hồi trở lại mức sôi động là điều tốt nhất  hôm nay. Nếu giá tăng mà thiếu tiền thì tâm lý nghi ngại vẫn còn lớn. Thị trường  về mặt kỹ thuật đã vượt đỉnh khá chắc chắn hôm nay khi thanh khoản tốt, dao động  intraday tốt. Blue-chips tiếp tục được tập trung sức mạnh và các nhóm cổ phiếu  vẫn ổn định."
"Chứng khoán chiều 2/4: Trụ rất vững, VN-Index tăng hơn 22 điểm",02/04/2018 16:52,"Đà tăng không ào ạt thêm trong nửa sau phiên chiều nay mà giảm tốc đáng kể, một phần vì đã có đà bứt phá đầu phiên...",http://vneconomy.vn/chung-khoan-chieu-2-4-tru-rat-vung-vn-index-tang-hon-22-diem-20180402164749138.htm,"Đã có thời điểm một số cổ phiếu vốn hóa lớn biến động mạnh.  Tiêu biểu là MSN. Cổ phiếu này tăng rất ấn tượng buổi sáng nhưng sang chiều yếu  đi và xuất hiện đợt xả hàng khá mạnh. Giá từ 117.300 đồng bị đánh tụt xuống  113.000 đồng, tương đương giảm gần 3,7%. MSN thậm chí còn giảm xuống dưới cả  tham chiếu khi chỉ còn 7 phút nữa là hết đợt khớp lệnh liên tục."
"Sức nặng 5 tỷ USD, tỷ phú Thái sẽ sớm được cùng điều hành Sabeco",02/04/2018 17:00,"Với việc chi tới gần 5 tỷ USD mua cổ phần, người của Vietnam Beverage sẽ được bầu bổ sung tại Đại hội cổ đông của Sabeco diễn ra 23/4 tới...",http://vneconomy.vn/suc-nang-5-ty-usd-ty-phu-thai-se-som-duoc-cung-dieu-hanh-sabeco-20180402164538826.htm,"Vietnam Beverage tỏ ra khá sốt ruột với tình hình của Sabeco thời gian gần đây khi giá cổ phiếu giảm sâu (giá đấu giá 32o.000 đồng/cổ phiếu nhưng hiện nay chỉ còn 240.000 đồng/cổ phiếu) cùng với bê bối được kiểm toán chỉ ra, nợ ngân sách hơn 2.400 tỷ đồng. Có lẽ vì lý do đó mà Vietnam Beverage khá sốt sắng trong việc đưa người của mình vào Hội đồng quản trị Sabeco."
“Đại gia” Thái Lan muốn nắm quyền chi phối Nhựa Bình Minh,03/04/2018 07:50,The Nawaplastic đăng ký mua thêm 818.609 cổ phiếu BMP và giao dịch dự kiến thực hiện từ 4/4 đến 3/5/2018...,http://vneconomy.vn/dai-gia-thai-lan-muon-nam-quyen-chi-phoi-nhua-binh-minh-20180402231203659.htm,"Theo đó, The Nawaplastic đăng ký mua thêm 818.609 cổ phiếu BMP. Giao dịch dự kiến thực hiện theo phương thức thỏa thuận và khớp lệnh từ 4/4 đến 3/5/2018."
Cổ phiếu Hoàng Anh Gia Lai giảm sàn sau “cú sốc” kiểm toán,02/04/2018 17:40,"Sau kiểm toán, lợi nhuận sau thuế của Hoàng Anh Gia Lai giảm mạnh từ 1.032 tỷ đồng xuống còn 371,6 tỷ đồng...",http://vneconomy.vn/co-phieu-hoang-anh-gia-lai-giam-san-sau-cu-soc-kiem-toan-2018040217120231.htm,"Sau thông tin lợi nhuận giảm mạnh sau kiểm toán, cổ phiếu HAG của Hoàng Anh Gia Lai đã giảm sàn còn 6.150 đồng/cổ phiếu."
Nhận định chứng khoán ngày 3/4: “Bắt đầu cho xu hướng tăng mới”,02/04/2018 21:47,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 3/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-3-4-bat-dau-cho-xu-huong-tang-moi-20180402211944432.htm,"""Nhóm cổ phiếu vốn hóa lớn ngành tài chính tăng điểm mạnh, hỗ trợ diễn biến chỉ số Vnindex trong phiên hôm nay, đồng thời giúp rủi ro điều chỉnh của thị trường chung giảm xuống mức thấp. Dòng tiền được dự kiến sẽ phân hóa và tập trung ở nhóm cổ phiếu có thông tin tích cực từ mùa đại hội cổ đông""."
"Phố Wall “rực lửa” vì cổ phiếu công nghệ, nỗi lo chiến tranh thương mại",03/04/2018 07:43,Phiên giao dịch này đánh dấu sự khởi đầu tháng Tư tồi tệ nhất ở Phố Wall kể từ Đại suy thoái thập niên 1930...,http://vneconomy.vn/pho-wall-ruc-lua-vi-co-phieu-cong-nghe-noi-lo-chien-tranh-thuong-mai-20180403070738963.htm,"Ngày giao dịch đầu tiên của quý 2/2018 bắt đầu với một cuộc bán tháo lớn tập trung ở hai nhóm cổ phiếu công nghệ và hàng tiêu dùng thiết yếu. Amazon, Tesla và Microsoft trở thành những cổ phiếu dẫn đầu sự sụt giảm của thị trường, sau khi Trung Quốc tuyên bố đánh thuế 128 mặt hàng của Mỹ nhằm trả đũa việc Washington dựng hàng rào thuế quan thép và nhôm."
Chứng khoán chiều 3/4: VNM gây sốc,03/04/2018 17:18,Nhịp giảm khủng hoảng nhất của VNM là 40 phút đầu phiên chiều...,http://vneconomy.vn/chung-khoan-chieu-3-4-vnm-gay-soc-20180403165317929.htm,"Riêng hôm nay nhà đầu tư nước ngoài bán ra gần 1,37 triệu  VNM trong khi mua vào 893.220 cổ phiếu. Khối này đã bán ròng VNM tới 7 phiên  liên tục. VNM vẫn được F&N Dairy Investments miệt mài đăng ký mua và lần gần  nhất hôm 27/3 vừa rồi là mua thêm 14,5 triệu cổ nữa. Tuy nhiên tổ chức này chỉ  mua giá rất thấp nên hầu như không mua hết."
"Khối ngoại mua ròng hơn 10.000 tỷ, chứng khoán Việt sẽ tăng đến đâu?",03/04/2018 18:36,"Đây là quý mua ròng thứ 5 liên tiếp của khối ngoại trên HOSE. Tính từ đầu năm 2017 đến nay, khối ngoại đã mua ròng tổng cộng trên 37.000 tỷ đồng...",http://vneconomy.vn/khoi-ngoai-mua-rong-hon-10000-ty-chung-khoan-viet-se-tang-den-dau-20180403182530572.htm,"Theo thống kê, trong quý 1/2018, khối ngoại mua vào hơn 1,6 tỷ cổ phiếu (khoảng 76.103 tỷ đồng), trong khi bán ra hơn 1,35 tỷ cổ phiếu (khoảng 66.103 tỷ đồng). Tổng khối lượng mua ròng đạt 268,8 triệu cổ phiếu, tương ứng giá trị mua ròng là 10.424 tỷ đồng."
