title,time,init,link
Chứng khoán sáng 6/4: 1.200 điểm trong tầm tay,06/04/2018 12:07,"Sau nửa đầu phiên ""bối rối"", thị trường đã cân bằng hơn và duy trì được độ rộng tích cực...",http://vneconomy.vn/chung-khoan-sang-6-4-1200-diem-trong-tam-tay-20180406120452541.htm
"Nhận định chứng khoán ngày 6/4: ""Khả năng vượt mốc 1.200""",05/04/2018 23:20,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 6/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-6-4-kha-nang-vuot-moc-1200-20180405213258557.htm
Hơn 25.000 tài khoản chứng khoán phái sinh được mở,05/04/2018 17:42,"Tại thời điểm cuối quý 1/2018, có các hợp đồng đang giao dịch đáo hạn vào tháng 4, tháng 5, tháng 6 và tháng 9/2018...",http://vneconomy.vn/hon-25000-tai-khoan-chung-khoan-phai-sinh-duoc-mo-20180405173153229.htm
"Chứng khoán chiều 5/4: BVH thay SAB, thị trường ""tươi"" hơn",05/04/2018 16:49,"Chiều nay thị trường khởi sắc hơn một chút so với phiên sáng, sau thời gian dài trồi sụt bất ổn...",http://vneconomy.vn/chung-khoan-chieu-5-4-bvh-thay-sab-thi-truong-tuoi-hon-20180405164236202.htm
Blog chứng khoán: Dòng tiền nguội lạnh,05/04/2018 16:43,Tâm lý được giải tỏa nhưng thị trường vẫn không có dòng tiền mạnh để chớp cơ hội bùng nổ...,http://vneconomy.vn/blog-chung-khoan-dong-tien-nguoi-lanh-20180405163706421.htm
"Chứng khoán sáng 5/4: Thị trường ỉu xìu, thanh khoản sụt giảm",05/04/2018 12:02,Cú lội ngược dòng ngoạn mục của thị trường chứng khoán Mỹ đêm qua lại hầu như không giúp được thị trường Việt Nam hào hứng hơn trong sáng nay...,http://vneconomy.vn/chung-khoan-sang-5-4-thi-truong-iu-xiu-thanh-khoan-sut-giam-20180405120121649.htm
"CPI sau tháng Tết bất ngờ giảm 0,27%",29/03/2018 13:14,"CPI quý 1/2018 tăng 2,82% so với cùng kỳ năm trước và tăng 0,97% so với tháng 12 năm trước...",http://vneconomy.vn/cpi-sau-thang-tet-bat-ngo-giam-027-20180329123034869.htm
"Quý 1/2018, Việt Nam xuất siêu 1,3 tỷ USD",29/03/2018 11:46,"Cán cân thương mại hàng hóa tính chung quý 1/2018 xuất siêu 1,3 tỷ USD ...",http://vneconomy.vn/quy-1-2018-viet-nam-xuat-sieu-13-ty-usd-20180329113434855.htm
Dầu thô sụt giá do dự trữ của Mỹ tăng mạnh,29/03/2018 11:20,"Đầu tuần này, cả giá dầu WTI và Brent đều gần đạt đỉnh của 3 năm...",http://vneconomy.vn/dau-tho-sut-gia-do-du-tru-cua-my-tang-manh-20180329094907044.htm
"Viettel, luật sư nói gì về lô hàng nghi ""nhập lậu""?",28/03/2018 15:22,"Viettel cho biết đã xuất trình giấy tờ liên quan đến lô hàng ngay ngày hôm sau, song Ninh Bình vẫn xử phạt...",http://vneconomy.vn/viettel-luat-su-noi-gi-ve-lo-hang-nghi-nhap-lau-20180328101101.htm
"Từ 1/4, hoa quả Việt xuất sang Trung Quốc sẽ bị truy xuất nguồn gốc",28/03/2018 13:52,"Tên sản phẩm hoa quả, nguồn gốc xuất xứ, tên hoặc mã số nhà xưởng đóng gói bằng tiếng Trung hoặc tiếng Anh...",http://vneconomy.vn/tu-1-4-hoa-qua-viet-xuat-sang-trung-quoc-se-bi-truy-xuat-nguon-goc-20180328132916791.htm
Xuất khẩu nông lâm thủy sản đạt gần 9 tỷ USD trong quý 1/2018,28/03/2018 08:58,"Giá trị xuất khẩu nhóm mặt hàng nông sản tăng 9%; thủy sản tăng 11,5%; lâm sản tăng 6,6% so với cùng kỳ năm 2017...",http://vneconomy.vn/xuat-khau-nong-lam-thuy-san-dat-gan-9-ty-usd-trong-quy-1-2018-20180327231807987.htm
Những thay đổi của ông Kiều Hữu Dũng sau 10 năm rời Ngân hàng Nhà nước,24/03/2018 21:34,Ông Kiều Hữu Dũng từ nhiệm tại Sacombank sau tròn 10 năm rời Ngân hàng Nhà nước ra ngoài làm...,http://vneconomy.vn/nhung-thay-doi-cua-ong-kieu-huu-dung-sau-10-nam-roi-ngan-hang-nha-nuoc-20180324170809132.htm
"Giá vàng, USD tự do và ngân hàng đồng loạt tăng",23/03/2018 11:39,"Sáng nay, giá vàng miếng SJC ngang bằng với giá vàng thế giới quy đổi...",http://vneconomy.vn/gia-vang-usd-tu-do-va-ngan-hang-dong-loat-tang-20180323110500121.htm
Tài sản ngân hàng phình to,22/03/2018 12:14,"Hố ngăn cách quy mô tài sản giữa các khu vực thị trường tài chính: ngân hàng, thị trường vốn, bảo hiểm ngày càng sâu thêm...",http://vneconomy.vn/tai-san-ngan-hang-phinh-to-20180322090738499.htm
"Mỹ tăng lãi suất, tỷ giá tại Việt Nam lên mốc mới",22/03/2018 12:02,Giá USD bán ra của các ngân hàng thương mại nhảy thêm một bước trên biểu niêm yết...,http://vneconomy.vn/my-tang-lai-suat-ty-gia-tai-viet-nam-len-moc-moi-20180322120037438.htm
"Giá vàng thế giới tăng mạnh, trong nước cầm chừng",22/03/2018 10:44,"Giá vàng miếng tăng chưa đầy 100.000 đồng/lượng, giá USD tự do sụt mạnh, trong khi giá USD ngân hàng ổn định...",http://vneconomy.vn/gia-vang-the-gioi-tang-manh-trong-nuoc-cam-chung-20180322094526837.htm
"Giá vàng, USD “nín thở” đợi kết quả cuộc họp FED",21/03/2018 11:13,Điều mà các nhà đầu tư chờ đợi hơn cả là tín hiệu của FED về đường đi lãi suất trong năm nay...,http://vneconomy.vn/gia-vang-usd-nin-tho-doi-ket-qua-cuoc-hop-fed-20180321110140776.htm
"Chậm nhất 2/4, cá nhân, doanh nghiệp phải nộp hồ sơ quyết toán thuế",20/03/2018 22:57,Tổng cục Thuế đã bổ sung dịch vụ khai quyết toán thuế trực tuyến cho người nộp thuế là cá nhân và tổ chức không có chữ ký số...,http://vneconomy.vn/cham-nhat-2-4-ca-nhan-doanh-nghiep-phai-nop-ho-so-quyet-toan-thue-20180320223524174.htm
Ngân hàng hợp kênh - xu hướng phát triển tất yếu,20/03/2018 19:00,"OCB đã có buổi họp báo ra mắt OCB OMNI - ứng dụng ngân hàng trên nền tảng hợp kênh, trở thành ngân hàng hợp kênh đầu tiên tại Việt Nam...",http://vneconomy.vn/ngan-hang-hop-kenh-xu-huong-phat-trien-tat-yeu-20180320153755949.htm
Nan giải cuộc chiến thanh toán “tiền bẩn”,20/03/2018 10:06,"Ngân hàng và cổng thanh toán ngân hàng hiện nay trở thành con đường chuyển tiền nhanh, hiệu quả nhất cho các hành vi phi pháp của tội phạm công nghệ cao...",http://vneconomy.vn/nan-giai-cuoc-chien-thanh-toan-tien-ban-20180320010409949.htm
“Kiểm soát sự hưng phấn quá khích của thị trường là một thách thức”,20/03/2018 09:44,Kiểm soát sự hưng phấn quá khích của thị trường là một thách thức không hề nhỏ đối với Ngân hàng Nhà nước và Bộ Tài chính...,http://vneconomy.vn/kiem-soat-su-hung-phan-qua-khich-cua-thi-truong-la-mot-thach-thuc-20180320012830104.htm
Bãi bỏ 6 nghị định thuộc lĩnh vực ngân hàng,19/03/2018 23:38,Trong số các nghị định bị bãi bỏ có Nghị định số 05/2010 quy định việc áp dụng Luật phá sản đối với các tổ chức tín dụng...,http://vneconomy.vn/bai-bo-6-nghi-dinh-thuoc-linh-vuc-ngan-hang-20180319224830557.htm
Ngân hàng Quân đội chọn cách đi nhanh nhưng vững,19/03/2018 14:41,"Ngày 29/3 tới, MB sẽ tổ chức đại hội đồng cổ đông thường niên 2018...",http://vneconomy.vn/ngan-hang-quan-doi-chon-cach-di-nhanh-nhung-vung-20180319112005622.htm
"Giá vàng giảm, USD tự do giữ đà tăng",19/03/2018 12:03,Biểu đồ giá vàng của DOJI cho thấy giá vàng miếng đang thấp nhất kể từ giữa tháng 1...,http://vneconomy.vn/gia-vang-giam-usd-tu-do-giu-da-tang-20180319115157107.htm
Thủ tướng nói về sở hữu Nhà nước tại ngân hàng,18/03/2018 13:04,Thủ tướng Nguyễn Xuân Phúc nói về tỷ lệ sở hữu tại ngân hàng thương mại nhà nước đã cổ phần hóa...,http://vneconomy.vn/thu-tuong-noi-ve-so-huu-nha-nuoc-tai-ngan-hang-20180317171104021.htm
Những mạch ngầm giảm lãi suất,18/03/2018 12:48,Những dòng chảy ít nổi bật đã và đang góp phần để giảm lãi suất hoặc ít nhất ở mức độ bình ổn...,http://vneconomy.vn/nhung-mach-ngam-giam-lai-suat-20180318021422028.htm
Căng thẳng Trung Đông đẩy giá dầu lên cao nhất từ 2014,11/04/2018 10:17,Những diễn biến đáng ngại ở Syria đẩy giá dầu thế giới tăng mạnh...,http://vneconomy.vn/cang-thang-trung-dong-day-gia-dau-len-cao-nhat-tu-2014-20180411101207292.htm
Ông Trump cảm ơn ông Tập Cận Bình về lời hứa giảm thuế,11/04/2018 10:03,"“Rất cảm ơn Chủ tịch Tập của Trung Quốc về những lời tốt đẹp”, ông Trump viết trên Twitter...",http://vneconomy.vn/ong-trump-cam-on-ong-tap-can-binh-ve-loi-hua-giam-thue-20180411094256915.htm
"Bớt lo chiến tranh thương mại, chứng khoán Mỹ tăng liền hai phiên",11/04/2018 09:58,"Bài phát biểu của ông Tập Cận Bình, với lời hứa giảm hàng rào thuế quan, đã giúp thị trường củng cố niềm tin...",http://vneconomy.vn/bot-lo-chien-tranh-thuong-mai-chung-khoan-my-tang-lien-hai-phien-20180411093924133.htm
"Uống phải rượu giả, 80 người Indonesia thiệt mạng trong 1 tháng",10/04/2018 22:56,"Loại rượu này chứa các thành phần như nước tăng lực, Coca-Cola hay thậm chí cả thuốc ho và thuốc diệt muỗi...",http://vneconomy.vn/uong-phai-ruou-gia-80-nguoi-indonesia-thiet-mang-trong-1-thang-20180410204259191.htm
Cận cảnh khu nhà giàu đắt đỏ nhất Hồng Kông,10/04/2018 17:22,Tỷ phú Jack Ma được cho là cũng sở hữu một dinh thự trị giá 191 triệu USD ở khu này...,http://vneconomy.vn/can-canh-khu-nha-giau-dat-do-nhat-hong-kong-20180410144832366.htm
Philippines tính nhờ Trung Quốc tái thiết thành phố bị phiến quân phá nát,10/04/2018 15:56,Thành phố Marawi đã bị phiến quân Maute - một nhóm thề trung thành với IS - biến thành đống đổ nát khổng lồ...,http://vneconomy.vn/philippines-tinh-nho-trung-quoc-tai-thiet-thanh-pho-bi-phien-quan-pha-nat-20180410145436772.htm
Gần 800.000 USD một đêm nghỉ tại khách sạn ngoài không gian đầu tiên,10/04/2018 15:44,"Giá trọn gói cho chuyến đi 12 ngày tại khách sạn Aurora Station là 9,5 triệu USD/người...",http://vneconomy.vn/gan-800000-usd-mot-dem-nghi-tai-khach-san-ngoai-khong-gian-dau-tien-20180409100930875.htm
Ông Trump nói sẽ gặp ông  Kim Jong Un vào tháng 5 hoặc 6,10/04/2018 14:15,Nhà lãnh đạo Mỹ cũng bày tỏ hy vọng cuộc gặp sẽ dẫn đến việc Bình Nhưỡng từ bỏ vũ khí hạt nhân...,http://vneconomy.vn/ong-trump-noi-se-gap-ong-kim-jong-un-vao-thang-5-hoac-6-2018041009294099.htm
Sếp Facebook ra điều trần trước Quốc hội Mỹ về bê bối dữ liệu,10/04/2018 12:16,"Nếu ông Zuckerberg không có những câu trả lời thỏa đáng, Quốc hội Mỹ có thể đưa ra luật mới nhằm siết quản lý Facebook...",http://vneconomy.vn/sep-facebook-ra-dieu-tran-truoc-quoc-hoi-my-ve-be-boi-du-lieu-20180410100810169.htm
"Mỹ áp lệnh trừng phạt, giới tài phiệt Nga ""bốc hơi"" 16 tỷ USD",10/04/2018 12:05,Lệnh trừng phạt mới của Mỹ nhắm vào các tài phiệt Nga đã khiến thị trường chứng khoán nước này chao đảo trong phiên giao dịch đầu tuần...,http://vneconomy.vn/my-ap-lenh-trung-phat-gioi-tai-phiet-nga-boc-hoi-16-ty-usd-20180410102555267.htm
8 doanh nghiệp niêm yết thanh toán cổ tức bằng tiền,05/04/2018 07:31,"SD5, BWE, THS, RAL, SIC, CLL, EBS và VSH thông báo chốt danh sách cổ đông để thanh toán cổ tức bằng tiền...",http://vneconomy.vn/8-doanh-nghiep-niem-yet-thanh-toan-co-tuc-bang-tien-20180404210641774.htm
Vinhomes nộp hồ sơ đăng ký niêm yết trên HOSE,04/04/2018 22:08,"Công ty có vốn điều lệ 26.796 tỷ đồng, tương đương sẽ niêm yết hơn 2,7 tỷ cổ phiếu trên HOSE...",http://vneconomy.vn/vinhomes-nop-ho-so-dang-ky-niem-yet-tren-hose-20180404220442803.htm
"Tháng 3, giá trị vốn hóa của HNX tăng 1,12% so với tháng trước",04/04/2018 22:06,"Tính đến thời điểm cuối tháng 3 tổng số chứng khoán niêm yết tại HNX là 386 mã cổ phiếu, với tổng khối lượng niêm yết đạt hơn 12 tỷ cổ phiếu...",http://vneconomy.vn/thang-3-gia-tri-von-hoa-cua-hnx-tang-112-so-voi-thang-truoc-20180404160653181.htm
"Nhận định chứng khoán ngày 5/4: ""Áp lực bán vẫn mạnh""",04/04/2018 21:09,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 5/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-5-4-ap-luc-ban-van-manh-20180404205828322.htm
"Sau vụ cháy Carina Plaza, Năm Bảy Bảy quyết lãi gấp đôi",04/04/2018 17:06,Vốn hoá của NBB đã bốc hơi trên 700 tỷ đồng kể từ thời điểm xảy ra vụ cháy chung cư Carina Plaza...,http://vneconomy.vn/sau-vu-chay-carina-plaza-nam-bay-bay-quyet-lai-gap-doi-20180404162042167.htm
Blog chứng khoán: Rung lắc mạnh tái diễn?,04/04/2018 17:03,Bối cảnh bên ngoài đang lộn xộn hơn bình thường có thể tác động đến tâm lý chung đúng lúc nhiều cổ phiếu trụ đang ở đỉnh cao...,http://vneconomy.vn/blog-chung-khoan-rung-lac-manh-tai-dien-20180404164912323.htm
"Chứng khoán chiều 4/4: VNM ""nai lưng"" cân chỉ số",04/04/2018 16:47,Thị trường đã không thể tiến triển tốt hơn trong phiên chiều mà còn yếu đi. Hàng loạt blue-chip hạ độ cao và trong nhóm trụ chỉ có VNM là đột biến so với phiên sáng...,http://vneconomy.vn/chung-khoan-chieu-4-4-vnm-nai-lung-can-chi-so-20180404164457323.htm
Chứng khoán sáng 4/4: Thách thức 1200 điểm,04/04/2018 12:06,VN-Index một lần nữa tiến tới 1200 điểm trước khi tụt nhẹ xuống...,http://vneconomy.vn/chung-khoan-sang-4-4-thach-thuc-1200-diem-20180404120137464.htm
"S&P 500 thoát hiểm, chứng khoán Mỹ hồi phục",04/04/2018 07:51,Kỳ vọng về một mùa báo cáo kết quả kinh doanh khả quan đã đưa S&P 500 lấy lại ngưỡng hỗ trợ quan trọng...,http://vneconomy.vn/sp-500-thoat-hiem-chung-khoan-my-hoi-phuc-20180404065434848.htm
"Bán hàng online không hoá đơn, hàng nhận không giống  quảng cáo…sẽ bị phạt",27/03/2018 20:48,"Bộ Công Thương cho biết đã nhận được nhiều khiếu nại, phản ánh của người dùng khi mua sắm online...",http://vneconomy.vn/ban-hang-online-khong-hoa-don-hang-nhan-khong-giong-quang-caose-bi-phat-20180327130634828.htm
Grab thâu tóm Uber tại Đông Nam Á: Có dấu hiệu vi phạm Luật Cạnh tranh?,27/03/2018 13:30,Giới chuyên gia nhận định vụ việc Grab thâu tóm toàn bộ Uber tại Đông Nam Á có dấu hiệu vi phạm Luật Cạnh tranh...,http://vneconomy.vn/grab-thau-tom-uber-tai-dong-nam-a-co-dau-hieu-vi-pham-luat-canh-tranh-20180327092013688.htm
Eurowindow giảm giá 10% nhân dịp triển lãm Vietbuild Hà Nội 2018,26/03/2018 14:42,"Theo đó, Eurowindow khuyến mãi giảm 10% sau VAT cho khách hàng nhà riêng từ Quảng Bình trở ra...",http://vneconomy.vn/eurowindow-giam-gia-10-nhan-dip-trien-lam-vietbuild-ha-noi-2018-20180325184954248.htm
Việt Nam ngày càng thâm hụt thương mại lớn với Hàn Quốc,25/03/2018 15:26,"Số lượng các doanh nghiệp Việt Nam có hoạt động kinh doanh xuất nhập khẩu với Hàn Quốc trong năm 2017 là hơn 19.000 doanh nghiệp, trong khi đó trong năm 2013, con số này là 10.900...",http://vneconomy.vn/viet-nam-ngay-cang-tham-hut-thuong-mai-lon-voi-han-quoc-20180325151953069.htm
Giữ ổn định giá xăng ở mức 18.340 đồng/lít,23/03/2018 15:03,Giá các loại xăng dầu được giữ ổn định nhờ xả mạnh quỹ bình ổn...,http://vneconomy.vn/giu-on-dinh-gia-xang-o-muc-18340-dong-lit-20180323145556201.htm
"2 tháng, người Việt chi 1.770 tỷ đồng nhập khẩu đá, kim loại quý",23/03/2018 10:38,"Việt Nam chi 77,82 triệu USD, tương đương 1.770 tỷ đồng để nhập khẩu đá quý, kim loại quý trong 2 tháng đầu năm 2018...",http://vneconomy.vn/2-thang-nguoi-viet-chi-1770-ty-dong-nhap-khau-da-kim-loai-quy-20180323103804373.htm
"Cung cấp điện năng giữ vị trí ""Á quân"" trong PCI 2017",22/03/2018 15:03,Cung cấp điện năng tiếp tục đứng thứ hai về chất lượng các dịch vụ tiện ích tăng trong bộ chỉ số PCI - Chỉ số năng lực cạnh tranh cấp tỉnh...,http://vneconomy.vn/cung-cap-dien-nang-giu-vi-tri-a-quan-trong-pci-2017-20180322144249388.htm
Rau màu vụ Đông đạt gần 30.000 tỷ đồng,22/03/2018 11:38,"Những năm qua, giá trị hàng hóa rau màu vụ Đông liên tục tăng nhanh, năm 2011 đạt 10 nghìn tỷ đồng; năm 2015 đạt 20 nghìn tỷ đồng; năm 2016 đạt 25 nghìn tỷ...",http://vneconomy.vn/rau-mau-vu-dong-dat-gan-30000-ty-dong-20180322100422134.htm
"Hai ngày tăng 5%, giá dầu thế giới cao nhất 7 tuần",22/03/2018 10:45,"Giá dầu thế giới đang được hỗ trợ bởi nhiều nhân tố, bao gồm lo ngại về căng thẳng địa chính trị ở Trung Đông...",http://vneconomy.vn/hai-ngay-tang-5-gia-dau-the-gioi-cao-nhat-7-tuan-2018032208462856.htm
EU vượt Mỹ trở thành nơi tiêu thụ thuỷ sản số một của Việt Nam,21/03/2018 17:42,"Trong năm 2017, EU đã vượt qua Mỹ trở thành thị trường nhập khẩu thủy sản lớn nhất của Việt Nam với trị giá đạt 1,46 tỷ USD, tăng 22% so với năm 2016...",http://vneconomy.vn/eu-vuot-my-tro-thanh-noi-tieu-thu-thuy-san-so-mot-cua-viet-nam-2018032111460489.htm
"Lái xe Uber, Grab không phải quyết toán thuế thu nhập cá nhân",20/03/2018 22:49,"Lái xe Uber, Grab là những người tham gia dịch vụ vận tải bằng chính phương tiện của mình, được tách rời khỏi tiền lương, tiền công và không cần phải quyết toán thuế...",http://vneconomy.vn/lai-xe-uber-grab-khong-phai-quyet-toan-thue-thu-nhap-ca-nhan-20180320222857705.htm
Xem xét khởi kiện lên Tòa án thương mại quốc tế Mỹ về vụ  thuế cá tra,20/03/2018 17:52,VASEP và các doanh nghiệp phản đối quyết định thiếu công bằng của DOC và đang xem xét tiến hành các thủ tục pháp lý cần thiết để khiếu kiện lên Tòa Án Thương Mại Quốc Tế Mỹ (CIT) ...,http://vneconomy.vn/xem-xet-khoi-kien-len-toa-an-thuong-mai-quoc-te-my-ve-vu-thue-ca-tra-20180320162031231.htm
Giá mủ cao su tăng do nguồn cung thiếu,20/03/2018 13:22,"Sau một thời gian dài sụt giảm, từ Tết đến nay giá mủ cao su đã tăng trở lại, từ mức 32–33 triệu đồng/tấn lên 39–40 triệu đồng/tấn...",http://vneconomy.vn/gia-mu-cao-su-tang-do-nguon-cung-thieu-20180320004647296.htm
Dấu ấn của Eurowindow tại Myanmar,20/03/2018 09:36,"Tháng 3/2018, Eurowindow chính thức khai trương văn phòng tại số 275 Yarza thin Gyan, phường 11, quận South Okkalapa, thành phố Yangon, Myanmar...",http://vneconomy.vn/dau-an-cua-eurowindow-tai-myanmar-20180320083512829.htm
"Giá vàng miếng đi ngang, USD tự do vượt 22.800 đồng",16/03/2018 11:14,"Trái với sự ổn định của giá USD ngân hàng, giá USD tự do tuần này biến động linh hoạt...",http://vneconomy.vn/gia-vang-mieng-di-ngang-usd-tu-do-vuot-22800-dong-20180316110659437.htm
Petro Vietnam sẽ đề cử nhân sự cao cấp tại PVcomBank,16/03/2018 08:09,Đã có ba nhóm cổ đông đề cử ứng viên để bầu vào Hội đồng Quản trị PVcomBank nhiệm kỳ mới...,http://vneconomy.vn/petro-vietnam-se-de-cu-nhan-su-cao-cap-tai-pvcombank-20180316013536834.htm
Vietcombank có thể không thoái hết vốn tại Eximbank và MB,16/03/2018 08:00,"Vietcombank bắt buộc thoái vốn đầu tư tại Eximbank và MB, nhưng không phải toàn bộ...",http://vneconomy.vn/vietcombank-co-the-khong-thoai-het-von-tai-eximbank-va-mb-20180316013952288.htm
"Giá vàng và USD ngân hàng cùng tăng, USD tự do giảm thêm",14/03/2018 11:50,Chênh giá mua-bán vàng miếng SJC nhiều nơi tại Hà Nội sáng nay chỉ ở mức 60.000 đồng/lượng...,http://vneconomy.vn/gia-vang-va-usd-ngan-hang-cung-tang-usd-tu-do-giam-them-20180314114214149.htm
"Giá vàng lình xình, USD tự do tụt dưới 22.800 đồng",13/03/2018 11:36,"Dù rẻ hơn vàng trang sức 999,9, vàng miếng SJC hiện nay vẫn không hấp dẫn được người dân và nhà đầu tư...",http://vneconomy.vn/gia-vang-linh-xinh-usd-tu-do-tut-duoi-22800-dong-20180313112512633.htm
Nữ tỷ phú Alibaba được điều về lãnh đạo Lazada là ai?,31/03/2018 07:07,"Xuất thân là giáo viên, bà Peng từng giữ vị trí được trả lương 500 Nhân dân tệ một tháng trước khi lên hàng ngũ lãnh đạo Alibaba và trở thành tỷ phú...",http://vneconomy.vn/nu-ty-phu-alibaba-duoc-dieu-ve-lanh-dao-lazada-la-ai-20180330110923173.htm
SCIC: Lương thưởng gắn với hiệu quả công việc,30/03/2018 18:06,"Là đơn vị được xếp hạng công ty ""đặc biệt"", năm 2017, SCIC chi gần 92 tỷ đồng trả lương cho 234 người lao động...",http://vneconomy.vn/scic-luong-thuong-gan-voi-hieu-qua-cong-viec-20180330153902784.htm
Startup được định giá hơn 200 triệu USD nhờ buôn đồ xa xỉ đã qua sử dụng,30/03/2018 15:56,"Năm ngoái, công ty này đạt lợi nhuận gần 11 triệu USD trên tổng doanh thu hơn 210 triệu USD. ...",http://vneconomy.vn/startup-duoc-dinh-gia-hon-200-trieu-usd-nho-buon-do-xa-xi-da-qua-su-dung-20180329102600448.htm
Kinh tế quý 1/2018 qua các con số,30/03/2018 15:31,"Bức tranh kinh tế quý 1/2018 sáng hơn với mức tăng trưởng GDP đạt 7,38% - cao nhất trong 10 năm gần đây...",http://vneconomy.vn/kinh-te-quy-1-2018-qua-cac-con-so-2018033012141516.htm
"Cổ phiếu tăng mạnh, trùm sòng bạc Macau ""bỏ túi"" 12 tỷ USD",29/03/2018 18:08,"Tỷ phú Che-Woo Lui hiện là người giàu thứ 3 tại Hồng Kông và giàu thứ 12 châu Á với tài sản 18,2 tỷ USD...",http://vneconomy.vn/co-phieu-tang-manh-trum-song-bac-macau-bo-tui-12-ty-usd-20180329111844494.htm
"Chi 110.000 tỷ thâu tóm Sabeco, ThaiBev phàn nàn chưa được cùng điều hành doanh nghiệp",29/03/2018 13:20,"Cho tới nay, Thaibev chưa được trực tiếp tham gia Hội đồng Quản trị Sabeco...",http://vneconomy.vn/chi-110000-ty-thau-tom-sabeco-thaibev-phan-nan-chua-duoc-cung-dieu-hanh-doanh-nghiep-20180329120310575.htm
"Nhận định chứng khoán ngày 12/4: ""Phục hồi để lấy lại ngưỡng 1.175""",11/04/2018 23:24,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 12/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-12-4-phuc-hoi-de-lay-lai-nguong-1175-20180411211919558.htm
Blog chứng khoán: Tín hiệu nguy hiểm cho xu thế tăng,11/04/2018 17:15,Mức giảm hôm nay quá mạnh khiến xu thế tăng có nguy cơ bị bẻ gãy...,http://vneconomy.vn/blog-chung-khoan-tin-hieu-nguy-hiem-cho-xu-the-tang-20180411171150566.htm
Sắp đấu giá 371 triệu quyền mua cổ phần Vietnam Airlines,11/04/2018 16:49,"Số lượng này tương ứng quyền mua hơn 57,8 triệu cổ phần Vietnam Airlines...",http://vneconomy.vn/sap-dau-gia-371-trieu-quyen-mua-co-phan-vietnam-airlines-20180411163532008.htm
"Sau kiểm toán, Vingroup tăng lãi lên 5.655 tỷ đồng",11/04/2018 16:36,"Sau kiểm toán, lợi nhuận sau thuế của Vingroup tăng thêm 216 tỷ đồng so với báo cáo tự công bố trước đó...",http://vneconomy.vn/sau-kiem-toan-vingroup-tang-lai-len-5655-ty-dong-20180411111120269.htm
"Quý 1/2018, SSI nắm 13,61% thị phần môi giới trên HNX",11/04/2018 14:26,"Trong xếp hạng thị phần môi giới cổ phiếu quý 1/2018 của HNX, 2 công ty chứng khoán dẫn đầu thị phần môi giới là SSI và VNDS...",http://vneconomy.vn/quy-1-2018-ssi-nam-1361-thi-phan-moi-gioi-tren-hnx-20180410165425487.htm
"Chứng khoán sáng 11/4: Trụ lớn lao dốc, VN-Index mất cả mốc 1190 điểm",11/04/2018 12:28,"Khả năng duy trì mốc tâm lý 1200 điểm đang bị nghi ngờ khi thị trường thiếu lực đỡ của hầu hết các cổ phiếu lớn. Chốt phiên sáng nay VN-Index chỉ còn 1189,92 điểm...",http://vneconomy.vn/chung-khoan-sang-11-4-tru-lon-lao-doc-vn-index-mat-ca-moc-1190-diem-20180411120026109.htm
"Nhận định chứng khoán ngày 11/4: ""Sớm tiếp diễn chiều giá lên""",10/04/2018 21:43,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 11/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-11-4-som-tiep-dien-chieu-gia-len-20180410193226021.htm
Blog chứng khoán: VIC điều chỉnh đến đâu?,10/04/2018 19:25,VIC là cổ phiếu tín hiệu quan trọng nhất đối với các chỉ số khi vẫn chưa có các trụ khác thay thế được...,http://vneconomy.vn/blog-chung-khoan-vic-dieu-chinh-den-dau-20180410164751389.htm
"Chứng khoán chiều 10/4: VIC, GAS ""đạp"" VN-Index xuống dưới 1200 điểm",10/04/2018 17:59,"Bao nhiêu công sức kéo chỉ số lên ở phiên chiều nay cuối cùng vẫn thất bại. VN-Index đóng cửa tụt xuống 1198,12 điểm...",http://vneconomy.vn/chung-khoan-chieu-10-4-vic-gas-dap-vn-index-xuong-duoi-1200-diem-2018041016441376.htm
Chứng khoán sáng 10/4: Rung lắc đột ngột,10/04/2018 12:02,Nhà đầu tư nước ngoài đang mua ròng hỗ trợ thị trường...,http://vneconomy.vn/chung-khoan-sang-10-4-rung-lac-dot-ngot-20180410120104362.htm
Chứng khoán Mỹ “phập phồng” theo nỗi lo chiến tranh thương mại,10/04/2018 08:09,Các chỉ số chính của thị trường chứng khoán Mỹ tăng điểm trong phiên giao dịch ngày thứ Hai...,http://vneconomy.vn/chung-khoan-my-phap-phong-theo-noi-lo-chien-tranh-thuong-mai-20180410064246537.htm
